Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
CA-2018-120936,17-12-2018,CA-12310,Office Supplies,13.98,8,0.12,2.097
CA-2018-110884,07-03-2018,SH-20395,Office Supplies,25.92,5,0.05,3.888
CA-2018-110884,07-03-2018,SH-20395,Office Supplies,91.59,9,0.17,13.7385
US-2015-161613,01-12-2015,MC-17605,Furniture,674.058,8,0.07,101.1087
US-2015-146353,14-10-2015,JE-15610,Office Supplies,22.92,7,0.08,3.438
US-2015-146353,14-10-2015,JE-15610,Office Supplies,269.9,5,0.1,40.485
CA-2015-133809,18-11-2015,MS-17530,Office Supplies,11.808,7,0.19,1.7712
CA-2015-133809,18-11-2015,MS-17530,Technology,9.588,9,0.09,1.4382
CA-2018-127306,14-01-2018,BH-11710,Office Supplies,18.336,7,0.01,2.7504
CA-2018-127306,14-01-2018,BH-11710,Office Supplies,36.288,2,0.03,5.4432
CA-2018-127306,14-01-2018,BH-11710,Technology,111.984,8,0.12,16.7976
CA-2018-127306,14-01-2018,BH-11710,Office Supplies,5.97,4,0,0.8955
CA-2018-127306,14-01-2018,BH-11710,Office Supplies,2.508,4,0.19,0.3762
CA-2016-161830,24-09-2016,ME-17725,Office Supplies,35.96,7,0.04,5.394
CA-2016-161830,24-09-2016,ME-17725,Office Supplies,14.952,10,0.12,2.2428
CA-2018-163125,09-10-2018,MB-17305,Office Supplies,67.144,9,0,10.0716
CA-2018-163125,09-10-2018,MB-17305,Furniture,254.058,6,0.12,38.1087
CA-2017-160304,02-01-2017,BM-11575,Furniture,173.94,4,0.03,26.091
CA-2017-160304,02-01-2017,BM-11575,Technology,231.98,2,0.06,34.797
CA-2018-101728,19-08-2018,SC-20575,Office Supplies,2.296,3,0.09,0.3444
CA-2018-114055,25-12-2018,MH-18115,Office Supplies,96.08,8,0.11,14.412
CA-2018-114055,25-12-2018,MH-18115,Office Supplies,3.62,1,0.06,0.543
CA-2018-114055,25-12-2018,MH-18115,Office Supplies,629.1,3,0.05,94.365
CA-2018-114055,25-12-2018,MH-18115,Technology,90.48,4,0.04,13.572
CA-2018-126438,10-09-2018,AR-10345,Office Supplies,14.88,7,0.16,2.232
CA-2018-117653,19-10-2018,MO-17500,Furniture,91.275,4,0.05,13.69125
CA-2018-143245,01-12-2018,AD-10180,Office Supplies,19.44,2,0.2,2.916
CA-2018-143245,01-12-2018,AD-10180,Furniture,897.15,4,0.12,134.5725
US-2015-138828,02-09-2015,KD-16345,Office Supplies,57.75,3,0.2,8.6625
US-2015-138828,02-09-2015,KD-16345,Office Supplies,14.94,10,0.06,2.241
CA-2018-143651,25-03-2018,FM-14215,Office Supplies,23.1,5,0.03,3.465
CA-2016-106978,28-09-2016,ZC-21910,Office Supplies,12.536,4,0.03,1.8804
CA-2016-106978,28-09-2016,ZC-21910,Office Supplies,1.08,1,0.09,0.162
CA-2016-106978,28-09-2016,ZC-21910,Office Supplies,4.512,6,0.12,0.6768
CA-2016-155124,15-03-2016,KS-16300,Technology,16.776,2,0.12,2.5164
CA-2018-150931,06-01-2018,DP-13390,Office Supplies,33.74,8,0.08,5.061
CA-2015-157147,13-01-2015,BD-11605,Office Supplies,1325.85,8,0.1,198.8775
CA-2015-157147,13-01-2015,BD-11605,Furniture,333.999,4,0.05,50.09985
CA-2015-157147,13-01-2015,BD-11605,Office Supplies,19.9,2,0.05,2.985
CA-2016-156482,06-02-2016,IL-15100,Furniture,1268.82,6,0.15,190.323
CA-2016-156482,06-02-2016,IL-15100,Furniture,283.92,6,0.14,42.588
CA-2016-156482,06-02-2016,IL-15100,Office Supplies,5.68,1,0.18,0.852
CA-2018-106782,21-12-2018,LP-17095,Office Supplies,375.34,9,0.1,56.301
CA-2017-151372,05-09-2017,JH-15985,Office Supplies,96.08,9,0.09,14.412
CA-2017-151372,05-09-2017,JH-15985,Office Supplies,11.68,8,0.1,1.752
CA-2017-151372,05-09-2017,JH-15985,Office Supplies,4.36,10,0.09,0.654
CA-2015-102085,04-10-2015,JD-16015,Office Supplies,29.24,8,0.03,4.386
CA-2018-107125,27-11-2018,BD-11320,Office Supplies,117.488,6,0.01,17.6232
CA-2018-107125,27-11-2018,BD-11320,Furniture,18.84,9,0.09,2.826
CA-2017-125815,28-10-2017,DL-13330,Office Supplies,12.42,2,0.16,1.863
CA-2016-144190,09-06-2016,NC-18415,Office Supplies,12.96,8,0.13,1.944
CA-2018-117926,08-12-2018,AS-10225,Office Supplies,69.48,8,0.12,10.422
CA-2016-153906,16-03-2016,MS-17980,Technology,85.9,9,0.17,12.885
CA-2015-160262,09-06-2015,TS-21205,Office Supplies,18.06,6,0.03,2.709
CA-2015-160262,09-06-2015,TS-21205,Office Supplies,79.14,4,0.11,11.871
CA-2015-160262,09-06-2015,TS-21205,Furniture,37.4,9,0.1,5.61
CA-2016-127607,20-03-2016,JK-15730,Office Supplies,2.512,6,0.07,0.3768
CA-2016-127607,20-03-2016,JK-15730,Office Supplies,18.864,6,0.11,2.8296
CA-2017-166226,18-11-2017,TC-21535,Technology,61.192,8,0.16,9.1788
CA-2017-166226,18-11-2017,TC-21535,Office Supplies,67.84,7,0.07,10.176
CA-2015-156587,07-03-2015,AB-10015,Furniture,48.712,9,0.13,7.3068
CA-2015-156587,07-03-2015,AB-10015,Office Supplies,17.94,8,0.16,2.691
CA-2015-156587,07-03-2015,AB-10015,Office Supplies,242.94,9,0.2,36.441
CA-2017-141180,15-05-2017,DP-13000,Office Supplies,7.764,6,0.19,1.1646
CA-2016-109708,25-05-2016,CY-12745,Technology,467.04,8,0.09,70.056
CA-2016-122406,02-08-2016,BE-11455,Technology,128.85,7,0,19.3275
CA-2016-122406,02-08-2016,BE-11455,Office Supplies,8.4,5,0.2,1.26
CA-2016-122406,02-08-2016,BE-11455,Technology,199.98,8,0.03,29.997
CA-2016-122406,02-08-2016,BE-11455,Furniture,110.98,6,0.13,16.647
US-2017-153815,06-11-2017,KL-16555,Furniture,207.984,6,0.09,31.1976
US-2017-153815,06-11-2017,KL-16555,Office Supplies,36.112,4,0.16,5.4168
US-2017-153815,06-11-2017,KL-16555,Furniture,35.568,7,0.03,5.3352
US-2017-153815,06-11-2017,KL-16555,Office Supplies,88.768,9,0.12,13.3152
CA-2017-164896,07-11-2017,PS-19045,Office Supplies,12.9,3,0.13,1.935
CA-2016-142202,18-09-2016,JR-16210,Technology,717.12,7,0.03,107.568
CA-2016-165050,07-12-2016,AH-10210,Office Supplies,21.36,6,0.08,3.204
CA-2016-165050,07-12-2016,AH-10210,Office Supplies,6.688,1,0.16,1.0032
CA-2016-165050,07-12-2016,AH-10210,Technology,773.94,8,0.11,116.091
US-2017-131114,09-12-2017,RW-19630,Office Supplies,20.568,6,0.13,3.0852
US-2017-131114,09-12-2017,RW-19630,Office Supplies,4.356,9,0.05,0.6534
US-2017-131114,09-12-2017,RW-19630,Technology,19.04,7,0.07,2.856
CA-2015-160066,16-11-2015,AH-10075,Office Supplies,5.22,2,0.06,0.783
CA-2017-109925,06-11-2017,IM-15070,Office Supplies,84.84,2,0.03,12.726
CA-2016-160696,06-09-2016,CK-12760,Office Supplies,7.24,5,0.13,1.086
CA-2015-125171,03-09-2015,AG-10390,Office Supplies,14.4,6,0.02,2.16
CA-2017-149279,24-04-2017,CL-12700,Office Supplies,15.552,2,0.06,2.3328
CA-2017-149279,24-04-2017,CL-12700,Furniture,1325.76,5,0.13,198.864
CA-2017-149279,24-04-2017,CL-12700,Office Supplies,3.108,3,0.18,0.4662
CA-2018-107321,31-08-2018,AW-10930,Office Supplies,6.672,8,0.08,1.0008
CA-2018-107321,31-08-2018,AW-10930,Technology,689.408,1,0.19,103.4112
US-2018-122714,07-12-2018,HG-14965,Office Supplies,1889.99,5,0.2,283.4985
CA-2016-153038,18-12-2016,RB-19645,Office Supplies,55.936,6,0.11,8.3904
CA-2016-153038,18-12-2016,RB-19645,Office Supplies,18.432,2,0.04,2.7648
CA-2016-153038,18-12-2016,RB-19645,Furniture,20.32,8,0.18,3.048
CA-2015-132227,04-11-2015,SZ-20035,Office Supplies,52.064,5,0.18,7.8096
CA-2018-155824,10-03-2018,KS-16300,Office Supplies,48.784,9,0.18,7.3176
CA-2018-155824,10-03-2018,KS-16300,Office Supplies,13.092,1,0.05,1.9638
CA-2017-129238,31-01-2017,SC-20050,Technology,109.592,7,0.03,16.4388
CA-2017-129238,31-01-2017,SC-20050,Office Supplies,56.7,7,0.12,8.505
CA-2018-159688,07-05-2018,AB-10060,Technology,79.99,2,0.11,11.9985
CA-2017-136126,24-05-2017,EH-14125,Office Supplies,69.5,9,0.05,10.425
CA-2017-136126,24-05-2017,EH-14125,Office Supplies,191.6,10,0.04,28.74
CA-2017-155033,07-10-2017,CC-12475,Office Supplies,10.56,3,0.01,1.584
CA-2015-156006,30-04-2015,TM-21010,Technology,47.79,7,0.03,7.1685
CA-2016-158659,10-11-2016,SC-20695,Office Supplies,714.3,10,0.08,107.145
CA-2016-169796,09-11-2016,Dp-13240,Technology,2321.9,2,0.18,348.285
CA-2016-169796,09-11-2016,Dp-13240,Office Supplies,17.94,8,0.04,2.691
CA-2016-102876,07-09-2016,LR-17035,Office Supplies,9.522,6,0.18,1.4283
CA-2016-102876,07-09-2016,LR-17035,Technology,791.964,1,0.19,118.7946
CA-2016-102876,07-09-2016,LR-17035,Office Supplies,4.923,1,0.09,0.73845
US-2018-139647,11-05-2018,TS-21370,Furniture,209.979,4,0.07,31.49685
US-2018-160465,21-07-2018,SW-20350,Office Supplies,33.93,1,0.14,5.0895
US-2018-160465,21-07-2018,SW-20350,Office Supplies,222.32,5,0.02,33.348
US-2018-160465,21-07-2018,SW-20350,Technology,210.564,3,0.04,31.5846
CA-2015-153850,24-11-2015,TH-21100,Furniture,35.168,6,0.09,5.2752
CA-2015-153850,24-11-2015,TH-21100,Technology,1502.376,6,0.19,225.3564
CA-2015-127558,15-11-2015,SS-20410,Furniture,10.11,7,0.18,1.5165
CA-2015-127558,15-11-2015,SS-20410,Technology,772.47,10,0.12,115.8705
CA-2015-127558,15-11-2015,SS-20410,Office Supplies,20.46,10,0.11,3.069
CA-2018-136511,23-03-2018,MZ-17515,Office Supplies,347.58,9,0.08,52.137
CA-2017-133795,18-12-2017,JE-15475,Technology,72.64,7,0.01,10.896
CA-2017-133795,18-12-2017,JE-15475,Technology,772.47,9,0.13,115.8705
CA-2017-133795,18-12-2017,JE-15475,Furniture,39.92,10,0.01,5.988
US-2018-130953,29-07-2018,RF-19735,Office Supplies,33.48,6,0.11,5.022
US-2018-130953,29-07-2018,RF-19735,Technology,461.97,9,0.14,69.2955
US-2018-130953,29-07-2018,RF-19735,Office Supplies,137.62,3,0.01,20.643
US-2018-130953,29-07-2018,RF-19735,Furniture,302.67,2,0.13,45.4005
CA-2015-151792,02-09-2015,CV-12295,Technology,239.976,10,0.18,35.9964
CA-2018-139304,29-01-2018,VG-21790,Office Supplies,8.34,8,0.04,1.251
CA-2018-139304,29-01-2018,VG-21790,Office Supplies,8.57,1,0.15,1.2855
CA-2018-139304,29-01-2018,VG-21790,Office Supplies,119.616,4,0,17.9424
CA-2017-155166,26-12-2017,BB-11545,Furniture,212.94,1,0.14,31.941
CA-2017-155166,26-12-2017,BB-11545,Office Supplies,26.49,7,0.17,3.9735
CA-2016-103954,09-08-2016,HR-14770,Furniture,687.4,5,0.17,103.11
CA-2015-169803,06-04-2015,SC-20260,Furniture,653.55,9,0.1,98.0325
CA-2015-169803,06-04-2015,SC-20260,Technology,33.9,6,0.19,5.085
CA-2018-141719,17-11-2018,EG-13900,Technology,239.96,7,0.06,35.994
CA-2016-136469,11-07-2016,TS-21370,Furniture,199.836,10,0.15,29.9754
CA-2016-136469,11-07-2016,TS-21370,Technology,716,8,0.03,107.4
CA-2016-136469,11-07-2016,TS-21370,Office Supplies,221.06,7,0.03,33.159
CA-2017-158694,10-11-2017,AI-10855,Office Supplies,67.71,6,0.08,10.1565
CA-2017-158694,10-11-2017,AI-10855,Office Supplies,129.92,5,0.14,19.488
CA-2017-158694,10-11-2017,AI-10855,Furniture,467.46,10,0.02,70.119
CA-2017-158694,10-11-2017,AI-10855,Office Supplies,61.4,1,0.18,9.21
CA-2017-158694,10-11-2017,AI-10855,Office Supplies,720.76,9,0.07,108.114
CA-2017-158694,10-11-2017,AI-10855,Office Supplies,5.184,1,0.05,0.7776
CA-2017-158694,10-11-2017,AI-10855,Office Supplies,14.7,3,0.08,2.205
US-2015-104759,31-03-2015,DD-13570,Office Supplies,8.134,1,0.2,1.2201
US-2015-104759,31-03-2015,DD-13570,Technology,79.984,8,0.18,11.9976
CA-2016-150511,18-09-2016,AB-10060,Office Supplies,18.54,3,0.19,2.781
CA-2016-134922,07-11-2016,KB-16240,Office Supplies,24.4,4,0,3.66
US-2018-120607,19-05-2018,JC-15775,Office Supplies,195.64,2,0.09,29.346
CA-2016-141243,03-01-2016,AH-10465,Technology,398.4,7,0.19,59.76
CA-2016-141243,03-01-2016,AH-10465,Office Supplies,7.056,1,0.05,1.0584
CA-2016-141243,03-01-2016,AH-10465,Furniture,1352.3976,7,0.15,202.85964
CA-2016-162166,08-09-2016,NM-18520,Office Supplies,26.4,8,0.01,3.96
CA-2016-162166,08-09-2016,NM-18520,Office Supplies,41.88,9,0.11,6.282
CA-2017-120796,03-04-2017,CS-11950,Office Supplies,99.846,7,0.08,14.9769
CA-2017-109722,05-12-2017,TP-21130,Technology,699.98,4,0.04,104.997
CA-2017-109722,05-12-2017,TP-21130,Office Supplies,584.82,1,0.01,87.723
CA-2016-136798,08-05-2016,DL-12925,Office Supplies,43.98,10,0.2,6.597
CA-2016-136798,08-05-2016,DL-12925,Technology,377.97,8,0.18,56.6955
CA-2016-136798,08-05-2016,DL-12925,Furniture,123.96,1,0.11,18.594
CA-2018-122196,22-09-2018,CA-12265,Technology,391.98,2,0.17,58.797
CA-2018-142090,30-11-2018,SC-20380,Technology,383.976,10,0.04,57.5964
CA-2018-142090,30-11-2018,SC-20380,Furniture,1781.682,6,0.01,267.2523
CA-2018-160934,15-01-2018,TT-21460,Office Supplies,21.4,7,0.15,3.21
CA-2015-124478,08-08-2015,MA-17560,Technology,549.99,1,0.01,82.4985
CA-2015-124478,08-08-2015,MA-17560,Office Supplies,167.535,10,0.02,25.13025
CA-2015-124478,08-08-2015,MA-17560,Office Supplies,38.34,7,0.15,5.751
CA-2015-124478,08-08-2015,MA-17560,Furniture,53.88,2,0.01,8.082
CA-2015-124478,08-08-2015,MA-17560,Technology,299.98,10,0.11,44.997
CA-2016-145485,05-11-2016,JM-16195,Office Supplies,62.8,8,0.09,9.42
CA-2018-151071,25-04-2018,MB-18085,Office Supplies,13.904,2,0.14,2.0856
CA-2015-134572,20-04-2015,SV-20365,Furniture,744.1,10,0.11,111.615
CA-2015-134572,20-04-2015,SV-20365,Office Supplies,44.84,4,0.03,6.726
CA-2015-134572,20-04-2015,SV-20365,Furniture,401.59,3,0.19,60.2385
CA-2018-143217,11-11-2018,CG-12040,Office Supplies,18.24,7,0.09,2.736
US-2018-133312,25-11-2018,BD-11500,Furniture,359.499,5,0.18,53.92485
US-2018-133312,25-11-2018,BD-11500,Office Supplies,10.48,3,0.11,1.572
US-2016-137533,18-12-2016,JK-15640,Office Supplies,20.736,10,0.06,3.1104
CA-2017-155138,08-09-2017,JM-15580,Technology,35.168,9,0,5.2752
CA-2017-155138,08-09-2017,JM-15580,Office Supplies,64.704,2,0.12,9.7056
CA-2017-108350,06-06-2017,SC-20230,Office Supplies,105.52,3,0.02,15.828
CA-2016-144302,19-06-2016,ME-17320,Office Supplies,5.792,1,0.08,0.8688
CA-2016-109001,05-03-2016,KN-16390,Technology,466.158,5,0.19,69.9237
CA-2016-109001,05-03-2016,KN-16390,Technology,10.312,6,0.1,1.5468
CA-2016-109001,05-03-2016,KN-16390,Office Supplies,2.556,6,0.09,0.3834
CA-2018-132738,04-08-2018,HM-14860,Office Supplies,7.968,9,0.13,1.1952
CA-2018-132738,04-08-2018,HM-14860,Office Supplies,8.784,1,0.06,1.3176
CA-2018-156720,30-12-2018,JM-15580,Office Supplies,3.024,10,0.14,0.4536
CA-2016-119102,23-05-2016,KH-16690,Office Supplies,51.45,4,0.17,7.7175
US-2015-140452,06-12-2015,BK-11260,Office Supplies,14.016,4,0.14,2.1024
US-2015-140452,06-12-2015,BK-11260,Furniture,214.95,5,0.11,32.2425
US-2015-140452,06-12-2015,BK-11260,Technology,35.04,10,0.01,5.256
US-2015-140452,06-12-2015,BK-11260,Furniture,10.776,9,0.14,1.6164
US-2015-140452,06-12-2015,BK-11260,Office Supplies,4.6,1,0.15,0.69
US-2015-140452,06-12-2015,BK-11260,Office Supplies,35.168,9,0.05,5.2752
CA-2016-141936,07-08-2016,PN-18775,Office Supplies,19.152,6,0.08,2.8728
CA-2015-158442,17-03-2015,AZ-10750,Office Supplies,4.448,2,0.15,0.6672
CA-2015-158442,17-03-2015,AZ-10750,Office Supplies,5.184,6,0.11,0.7776
CA-2015-158442,17-03-2015,AZ-10750,Office Supplies,15.552,7,0.05,2.3328
CA-2016-167374,26-03-2016,GM-14500,Office Supplies,40.032,3,0.06,6.0048
CA-2016-167374,26-03-2016,GM-14500,Technology,16.776,6,0.18,2.5164
CA-2015-116568,14-12-2015,BM-11785,Furniture,186.304,1,0.11,27.9456
CA-2016-147102,19-09-2016,NH-18610,Technology,66.36,2,0.17,9.954
CA-2018-132213,25-04-2018,PN-18775,Office Supplies,42.048,6,0.12,6.3072
CA-2018-132213,25-04-2018,PN-18775,Office Supplies,67.92,5,0.16,10.188
CA-2015-138450,18-10-2015,EH-13765,Office Supplies,52.512,6,0.11,7.8768
CA-2015-138450,18-10-2015,EH-13765,Office Supplies,186.912,8,0.13,28.0368
CA-2015-138450,18-10-2015,EH-13765,Office Supplies,10.048,5,0.01,1.5072
CA-2016-153073,13-11-2016,HA-14905,Furniture,17.496,5,0.2,2.6244
CA-2017-147970,31-01-2017,AB-10150,Office Supplies,15.552,5,0.01,2.3328
CA-2017-150658,17-11-2017,MS-17365,Office Supplies,10.776,2,0.18,1.6164
CA-2018-125640,25-07-2018,DD-13570,Office Supplies,3.304,10,0,0.4956
CA-2018-154137,11-11-2018,MT-17815,Office Supplies,35.48,10,0.12,5.322
CA-2016-127173,26-09-2016,GM-14500,Office Supplies,34.44,9,0.17,5.166
CA-2016-127173,26-09-2016,GM-14500,Technology,629.93,2,0.03,94.4895
CA-2016-127173,26-09-2016,GM-14500,Office Supplies,79.056,10,0.09,11.8584
CA-2015-149538,04-04-2015,KB-16585,Office Supplies,232.55,4,0,34.8825
CA-2015-149538,04-04-2015,KB-16585,Technology,99.98,7,0.1,14.997
CA-2015-149538,04-04-2015,KB-16585,Office Supplies,19.44,1,0.13,2.916
CA-2015-149538,04-04-2015,KB-16585,Office Supplies,12.96,3,0.19,1.944
CA-2015-160766,14-09-2015,DM-13015,Furniture,464.292,9,0.1,69.6438
CA-2015-160766,14-09-2015,DM-13015,Office Supplies,68.46,7,0.09,10.269
CA-2015-160766,14-09-2015,DM-13015,Technology,2799.96,7,0.04,419.994
CA-2015-160766,14-09-2015,DM-13015,Office Supplies,601.3,8,0.01,90.195
CA-2015-160766,14-09-2015,DM-13015,Technology,16.99,10,0.07,2.5485
CA-2015-160766,14-09-2015,DM-13015,Technology,287.97,2,0.09,43.1955
CA-2015-160766,14-09-2015,DM-13015,Office Supplies,44.82,6,0.11,6.723
CA-2018-146626,29-12-2018,BP-11185,Furniture,101.12,9,0.08,15.168
CA-2016-123330,21-06-2016,EP-13915,Technology,107.976,4,0.18,16.1964
CA-2018-155607,26-11-2018,FG-14260,Office Supplies,58.73,7,0.07,8.8095
CA-2018-155607,26-11-2018,FG-14260,Office Supplies,93.344,3,0.14,14.0016
CA-2017-151323,23-10-2017,AB-10255,Office Supplies,17.05,6,0.05,2.5575
CA-2016-146696,14-12-2016,RD-19480,Office Supplies,8.096,7,0.08,1.2144
CA-2017-128972,13-11-2017,TS-21430,Furniture,30.36,10,0.12,4.554
CA-2018-128335,29-09-2018,JA-15970,Office Supplies,23.34,3,0.18,3.501
CA-2018-128335,29-09-2018,JA-15970,Office Supplies,51.55,6,0.2,7.7325
CA-2016-154886,08-11-2016,SW-20455,Technology,119.9,5,0.02,17.985
CA-2017-111213,01-04-2017,FP-14320,Furniture,1317.492,2,0.18,197.6238
CA-2017-111213,01-04-2017,FP-14320,Office Supplies,63.84,6,0.15,9.576
CA-2017-111213,01-04-2017,FP-14320,Office Supplies,3.592,8,0.14,0.5388
CA-2018-161333,02-02-2018,JL-15835,Furniture,86.26,4,0,12.939
CA-2018-161333,02-02-2018,JL-15835,Office Supplies,139.04,1,0.06,20.856
CA-2018-161333,02-02-2018,JL-15835,Office Supplies,46.8,3,0.01,7.02
CA-2018-128734,24-12-2018,JL-15175,Furniture,8.544,2,0.15,1.2816
CA-2018-128734,24-12-2018,JL-15175,Furniture,842.376,2,0.09,126.3564
CA-2015-141796,21-06-2015,JG-15160,Technology,1214.85,6,0.09,182.2275
CA-2018-125101,06-03-2018,SH-19975,Office Supplies,67.78,6,0.15,10.167
CA-2018-169929,25-09-2018,LS-17200,Office Supplies,39.9,3,0.14,5.985
US-2015-121566,30-06-2015,CS-11860,Office Supplies,2.688,7,0.01,0.4032
US-2015-121566,30-06-2015,CS-11860,Office Supplies,6.6,7,0.12,0.99
US-2016-124219,07-08-2016,KW-16570,Office Supplies,28.4,1,0.02,4.26
US-2016-124219,07-08-2016,KW-16570,Furniture,212.94,8,0.2,31.941
CA-2018-163006,30-06-2018,GH-14410,Technology,1001.584,7,0.17,150.2376
CA-2018-163006,30-06-2018,GH-14410,Furniture,569.058,9,0.16,85.3587
CA-2018-163006,30-06-2018,GH-14410,Furniture,14.224,9,0.01,2.1336
CA-2016-156146,26-10-2016,AG-10495,Technology,105.584,8,0.2,15.8376
CA-2016-156146,26-10-2016,AG-10495,Technology,68.72,4,0.06,10.308
CA-2015-111192,30-07-2015,TS-21430,Furniture,1367.84,8,0.11,205.176
CA-2017-115378,18-11-2017,AJ-10945,Furniture,301.96,10,0,45.294
CA-2016-161627,06-07-2016,SJ-20215,Furniture,170.352,8,0.06,25.5528
CA-2015-121006,10-11-2015,SC-20020,Office Supplies,3.9,5,0.2,0.585
CA-2015-121006,10-11-2015,SC-20020,Office Supplies,12.84,1,0.19,1.926
CA-2015-121006,10-11-2015,SC-20020,Office Supplies,15.84,5,0.07,2.376
CA-2015-121006,10-11-2015,SC-20020,Furniture,563.94,1,0.04,84.591
CA-2015-121006,10-11-2015,SC-20020,Office Supplies,62.94,1,0.19,9.441
CA-2015-121006,10-11-2015,SC-20020,Office Supplies,535.41,8,0.18,80.3115
CA-2017-122903,27-05-2017,LA-16780,Furniture,3504.9,2,0.01,525.735
CA-2017-122903,27-05-2017,LA-16780,Office Supplies,144.12,6,0.09,21.618
CA-2017-122903,27-05-2017,LA-16780,Office Supplies,314.55,5,0.09,47.1825
CA-2016-107741,08-03-2016,FC-14335,Office Supplies,3.408,9,0.2,0.5112
CA-2018-106432,19-10-2018,CA-12265,Office Supplies,2.072,5,0.12,0.3108
CA-2018-106432,19-10-2018,CA-12265,Furniture,328.3992,4,0.03,49.25988
CA-2017-148908,05-11-2017,JH-15985,Office Supplies,53.248,8,0.1,7.9872
CA-2017-123015,26-12-2017,AJ-10795,Office Supplies,4.992,8,0.16,0.7488
US-2016-120502,13-04-2016,BT-11395,Furniture,37.68,6,0.06,5.652
US-2016-120502,13-04-2016,BT-11395,Technology,258.576,6,0.09,38.7864
US-2016-120502,13-04-2016,BT-11395,Office Supplies,75.84,9,0.01,11.376
CA-2018-108749,12-09-2018,DJ-13510,Office Supplies,45.36,3,0,6.804
CA-2018-108749,12-09-2018,DJ-13510,Office Supplies,45.78,6,0.06,6.867
CA-2018-163335,24-09-2018,AG-10675,Office Supplies,40.29,5,0.19,6.0435
CA-2018-163335,24-09-2018,AG-10675,Office Supplies,38.71,4,0.19,5.8065
CA-2016-134719,10-10-2016,JD-15790,Office Supplies,1801.632,10,0.16,270.2448
US-2016-154389,27-11-2016,EH-14125,Technology,748.752,1,0.03,112.3128
CA-2016-115567,13-09-2016,ZC-21910,Technology,199.96,5,0.08,29.994
CA-2016-115567,13-09-2016,ZC-21910,Furniture,1516.2,2,0.14,227.43
US-2018-136679,14-11-2018,XP-21865,Technology,167.952,3,0.16,25.1928
US-2018-136679,14-11-2018,XP-21865,Office Supplies,45.04,7,0.14,6.756
US-2018-141943,05-05-2018,DK-12985,Office Supplies,23.16,7,0.19,3.474
CA-2015-101560,28-11-2015,CS-12250,Furniture,397.6,6,0.02,59.64
CA-2015-101560,28-11-2015,CS-12250,Office Supplies,85.96,9,0.1,12.894
CA-2015-101560,28-11-2015,CS-12250,Office Supplies,13.12,10,0.13,1.968
CA-2015-101560,28-11-2015,CS-12250,Office Supplies,45.66,4,0.07,6.849
CA-2015-159709,10-05-2015,AI-10855,Office Supplies,158.13,8,0.09,23.7195
CA-2015-159709,10-05-2015,AI-10855,Technology,43.6,6,0.02,6.54
CA-2017-103982,03-03-2017,AA-10315,Office Supplies,3930.072,1,0.11,589.5108
CA-2017-103982,03-03-2017,AA-10315,Office Supplies,2.304,1,0.04,0.3456
CA-2017-103982,03-03-2017,AA-10315,Technology,431.976,8,0.17,64.7964
CA-2017-103982,03-03-2017,AA-10315,Technology,41.72,1,0.03,6.258
CA-2016-142454,15-08-2016,RE-19450,Furniture,104.23,6,0.04,15.6345
CA-2016-142454,15-08-2016,RE-19450,Office Supplies,70.26,3,0.05,10.539
CA-2016-102016,12-09-2016,TM-21010,Office Supplies,9.26,2,0.16,1.389
CA-2016-102016,12-09-2016,TM-21010,Office Supplies,105.98,9,0.12,15.897
CA-2016-102016,12-09-2016,TM-21010,Office Supplies,1.24,2,0.17,0.186
CA-2016-102016,12-09-2016,TM-21010,Office Supplies,20.7,4,0.07,3.105
CA-2016-102016,12-09-2016,TM-21010,Office Supplies,28.9,4,0.06,4.335
CA-2016-102016,12-09-2016,TM-21010,Office Supplies,27.18,7,0.02,4.077
CA-2016-156755,12-01-2016,YS-21880,Office Supplies,465.18,9,0.19,69.777
CA-2016-130876,12-05-2016,AZ-10750,Office Supplies,36.63,10,0.02,5.4945
CA-2017-145898,26-09-2017,CM-12445,Office Supplies,51.45,9,0.05,7.7175
CA-2017-145898,26-09-2017,CM-12445,Office Supplies,7.83,4,0.1,1.1745
CA-2017-145898,26-09-2017,CM-12445,Office Supplies,35.4,3,0.04,5.31
CA-2017-145898,26-09-2017,CM-12445,Office Supplies,29.9,2,0.08,4.485
US-2018-159562,09-09-2018,JB-16000,Office Supplies,17.48,2,0.15,2.622
CA-2018-134635,15-04-2018,NS-18640,Office Supplies,79.14,5,0.08,11.871
CA-2018-167080,10-06-2018,LC-16930,Office Supplies,8.4,10,0.16,1.26
CA-2018-145653,01-09-2018,CA-12775,Furniture,498.26,1,0.1,74.739
CA-2015-140487,14-06-2015,SR-20425,Furniture,212.94,6,0.11,31.941
CA-2018-117401,18-05-2018,PP-18955,Office Supplies,706.86,3,0.05,106.029
CA-2018-117401,18-05-2018,PP-18955,Technology,114.95,9,0.17,17.2425
CA-2018-117401,18-05-2018,PP-18955,Office Supplies,43.19,1,0.09,6.4785
US-2018-109582,12-09-2018,JM-15865,Office Supplies,166.44,7,0.08,24.966
CA-2017-119865,21-06-2017,AS-10090,Office Supplies,36.56,10,0.09,5.484
CA-2017-119865,21-06-2017,AS-10090,Office Supplies,186.144,8,0.2,27.9216
CA-2017-119865,21-06-2017,AS-10090,Furniture,353.568,3,0.06,53.0352
US-2015-147648,26-11-2015,LS-16975,Office Supplies,81.98,1,0.11,12.297
